date,Time,Temp (F),Humidity,Wind Speed,Condition
4/4/2025,4/4/2025 4:00,26,94,5.4,3
4/4/2025,4/4/2025 5:00,26,94,3.6,3
4/4/2025,4/4/2025 6:00,26,96,0,3
4/4/2025,4/4/2025 7:00,27,94,9.4,3
4/4/2025,4/4/2025 8:00,29,84,7.6,3
4/4/2025,4/4/2025 9:00,30,82,7.6,3
4/4/2025,4/4/2025 10:00,32,71,13,3
4/4/2025,4/4/2025 11:00,34,60,18.4,3
4/4/2025,4/4/2025 12:00,33.8,63,7.6,3
4/4/2025,4/4/2025 13:00,34,61,7.6,3
4/4/2025,4/4/2025 14:00,34,60,13,3
4/4/2025,4/4/2025 15:00,33.4,62,22.3,3
4/4/2025,4/4/2025 16:00,33,63,14.8,3
4/4/2025,4/4/2025 17:00,31,71,13,3
4/4/2025,4/4/2025 18:00,29.8,80,13,3
4/4/2025,4/4/2025 19:00,29,84,11.2,3
4/4/2025,4/4/2025 20:00,29,84,14.8,3
4/4/2025,4/4/2025 21:00,29,84,13,3
4/4/2025,4/4/2025 22:00,28.5,88,11.1,2
4/4/2025,4/4/2025 23:00,28.3,89,9.3,3
4/5/2025,4/5/2025 0:00,28,91,9.3,3
4/5/2025,4/5/2025 1:00,27.8,91,7.4,3
4/5/2025,4/5/2025 2:00,27.6,92,7.4,3
4/5/2025,4/5/2025 3:00,27,94,7.6,2
4/5/2025,4/5/2025 4:00,27,94,5.4,3
4/5/2025,4/5/2025 5:00,27,94,3.6,3
4/5/2025,4/5/2025 6:00,27,93,0,3
4/5/2025,4/5/2025 7:00,28,89,5.4,3
4/5/2025,4/5/2025 8:00,30,79,14.8,3
4/5/2025,4/5/2025 9:00,30.9,76,25.9,3
4/5/2025,4/5/2025 10:00,32,71,27.7,3
4/5/2025,4/5/2025 11:00,34,60,16.6,3
4/5/2025,4/5/2025 12:00,33.5,61,22.3,3
4/5/2025,4/5/2025 13:00,33,63,18.4,3
4/5/2025,4/5/2025 14:00,34,56,18.4,3
4/5/2025,4/5/2025 15:00,33.3,61,20.5,3
4/5/2025,4/5/2025 16:00,33,63,18.4,3
4/5/2025,4/5/2025 17:00,32,63,20.5,3
4/5/2025,4/5/2025 18:00,30.7,73,14.8,3
4/5/2025,4/5/2025 19:00,30,75,11.2,3
4/5/2025,4/5/2025 20:00,30,79,9.4,3
4/5/2025,4/5/2025 21:00,29.5,79,11.2,3
4/5/2025,4/5/2025 22:00,29,84,13,3
4/5/2025,4/5/2025 23:00,29,79,18.4,3
4/6/2025,4/6/2025 0:00,29.1,81,20.5,3
4/6/2025,4/6/2025 1:00,29,79,13,3
4/6/2025,4/6/2025 2:00,28,89,9.4,3
4/6/2025,4/6/2025 3:00,28.3,85,9.4,3
4/6/2025,4/6/2025 4:00,27,94,13,3
4/6/2025,4/6/2025 5:00,27,89,5.4,3
4/6/2025,4/6/2025 6:00,27,92,5.4,3
4/6/2025,4/6/2025 7:00,28,89,9.4,3
4/6/2025,4/6/2025 8:00,29,84,16.6,3
4/6/2025,4/6/2025 9:00,30.9,73,20.5,3
4/6/2025,4/6/2025 10:00,33,63,22.3,25
4/6/2025,4/6/2025 11:00,34,60,18.4,25
4/6/2025,4/6/2025 12:00,33.6,61,14.8,3
4/6/2025,4/6/2025 13:00,34,60,18.4,3
4/6/2025,4/6/2025 14:00,34,63,20.5,3
4/6/2025,4/6/2025 15:00,33.5,63,22.3,3
4/6/2025,4/6/2025 16:00,33,63,22.3,3
4/6/2025,4/6/2025 17:00,32,67,20.5,3
4/6/2025,4/6/2025 18:00,30.1,77,24.1,3
4/6/2025,4/6/2025 19:00,28,89,18.4,3
4/6/2025,4/6/2025 20:00,28,89,18.4,3
4/6/2025,4/6/2025 21:00,29.4,81,13,3
4/6/2025,4/6/2025 22:00,29,84,11.2,3
4/6/2025,4/6/2025 23:00,29,84,9.4,3
4/7/2025,4/7/2025 0:00,28.4,86,9.4,3
4/7/2025,4/7/2025 1:00,28,89,7.6,3
4/7/2025,4/7/2025 2:00,28,89,11.2,3
4/7/2025,4/7/2025 3:00,27.8,89,9.4,3
4/7/2025,4/7/2025 4:00,28,89,7.6,2
4/7/2025,4/7/2025 5:00,27,94,7.6,2
4/7/2025,4/7/2025 6:00,27.5,91,7.6,2
4/7/2025,4/7/2025 7:00,28,94,9.4,3
4/7/2025,4/7/2025 8:00,29.7,82,9.3,3
4/7/2025,4/7/2025 9:00,31,75,16.6,3
4/7/2025,4/7/2025 10:00,31,71,13,3
4/7/2025,4/7/2025 11:00,33,67,14.8,3
4/7/2025,4/7/2025 12:00,33.5,65,20.5,3
4/7/2025,4/7/2025 13:00,33,63,16.6,3
4/7/2025,4/7/2025 14:00,34,63,20.5,3
4/7/2025,4/7/2025 15:00,32.9,66,18.4,3
4/7/2025,4/7/2025 16:00,32,71,18.4,3
4/7/2025,4/7/2025 17:00,31,71,14.8,3
4/7/2025,4/7/2025 18:00,30.1,78,7.6,3
4/7/2025,4/7/2025 19:00,29,84,14.8,3
4/7/2025,4/7/2025 20:00,29,84,9.4,3
4/7/2025,4/7/2025 21:00,28.8,85,18.4,3
4/7/2025,4/7/2025 22:00,29,84,7.6,3
4/7/2025,4/7/2025 23:00,29,84,5.4,3
4/8/2025,4/8/2025 0:00,28.4,87,5.4,3
4/8/2025,4/8/2025 1:00,28,89,7.6,3
4/8/2025,4/8/2025 2:00,27.8,91,9.3,3
4/8/2025,4/8/2025 3:00,27.8,91,5.4,3
4/8/2025,4/8/2025 4:00,27,94,5.4,2
4/8/2025,4/8/2025 5:00,27,94,5.4,2
4/8/2025,4/8/2025 6:00,27.1,94,5.4,2
4/8/2025,4/8/2025 7:00,28,94,5.4,3
4/8/2025,4/8/2025 8:00,29,89,11.2,3
4/8/2025,4/8/2025 9:00,31,75,16.6,3
4/8/2025,4/8/2025 10:00,32,71,14.8,3
4/8/2025,4/8/2025 11:00,33,63,11.2,3
4/8/2025,4/8/2025 12:00,34.5,56,16.6,3
4/8/2025,4/8/2025 13:00,34,60,16.6,3
4/8/2025,4/8/2025 14:00,34,60,22.3,3
4/8/2025,4/8/2025 15:00,34,61,18.4,3
4/8/2025,4/8/2025 16:00,33,63,13,3
4/8/2025,4/8/2025 17:00,31,71,18.4,3
4/8/2025,4/8/2025 18:00,30,78,14.8,3
4/8/2025,4/8/2025 19:00,30,79,11.2,3
4/8/2025,4/8/2025 20:00,29,84,11.2,3
4/8/2025,4/8/2025 21:00,29.2,83,14.8,3
4/8/2025,4/8/2025 22:00,29,84,14.8,3
4/8/2025,4/8/2025 23:00,29,84,9.4,3
4/9/2025,4/9/2025 0:00,28.8,85,7.6,3
4/9/2025,4/9/2025 1:00,29,84,5.4,3
4/9/2025,4/9/2025 2:00,29,84,11.2,3
4/9/2025,4/9/2025 3:00,28,88,13,2
4/9/2025,4/9/2025 4:00,26,94,13,3
4/9/2025,4/9/2025 5:00,27,89,7.6,3
4/9/2025,4/9/2025 6:00,26.5,92,0,3
4/9/2025,4/9/2025 7:00,27,89,3.6,3
4/9/2025,4/9/2025 8:00,27,70,25.9,3
4/9/2025,4/9/2025 9:00,25.2,86,14.8,3
4/9/2025,4/9/2025 10:00,29,66,11.2,3
4/9/2025,4/9/2025 11:00,31,63,5.4,3
4/9/2025,4/9/2025 12:00,32.5,56,13,3
4/9/2025,4/9/2025 13:00,33,56,13,3
4/9/2025,4/9/2025 14:00,32,56,11.2,3
4/9/2025,4/9/2025 15:00,31.6,63,14.8,3
4/9/2025,4/9/2025 16:00,31,71,11.2,3
4/9/2025,4/9/2025 17:00,30,70,13,3
4/9/2025,4/9/2025 18:00,29.1,81,5.4,3
4/9/2025,4/9/2025 19:00,29,84,11.2,3
4/9/2025,4/9/2025 20:00,29,79,7.6,3
4/9/2025,4/9/2025 21:00,28.1,87,14.8,3
4/9/2025,4/9/2025 22:00,28,89,5.4,2
4/9/2025,4/9/2025 23:00,28,89,3.6,2
4/10/2025,4/10/2025 0:00,27.5,88,7.6,2
4/10/2025,4/10/2025 1:00,27,94,5.4,3
4/10/2025,4/10/2025 2:00,27,94,3.6,3
4/10/2025,4/10/2025 3:00,26.4,94,0,3
4/10/2025,4/10/2025 4:00,26,94,3.6,3
4/10/2025,4/10/2025 5:00,26,94,3.6,3
4/10/2025,4/10/2025 6:00,26,96,3.6,3
4/10/2025,4/10/2025 7:00,27,94,9.4,3
4/10/2025,4/10/2025 8:00,28,89,11.2,3
4/10/2025,4/10/2025 9:00,30,77,14.8,3
4/10/2025,4/10/2025 10:00,30,75,11.2,3
4/10/2025,4/10/2025 11:00,32,67,14.8,3
4/10/2025,4/10/2025 12:00,32.5,66,18.4,3
4/10/2025,4/10/2025 13:00,33,63,24.1,3
4/10/2025,4/10/2025 14:00,33,59,25.9,3
4/10/2025,4/10/2025 15:00,31.6,66,24.1,3
4/10/2025,4/10/2025 16:00,31,66,20.5,3
4/10/2025,4/10/2025 17:00,30,70,22.3,3
4/10/2025,4/10/2025 18:00,29,78,18.4,3
4/10/2025,4/10/2025 19:00,29,79,18.4,3
4/10/2025,4/10/2025 20:00,29,79,11.2,25
4/10/2025,4/10/2025 21:00,23,94,11.2,25
4/10/2025,4/10/2025 22:00,23,94,9.4,3
4/10/2025,4/10/2025 23:00,23,94,5.4,3
4/11/2025,4/11/2025 0:00,23,96,9.4,3
4/11/2025,4/11/2025 1:00,23,94,5.4,25
4/11/2025,4/11/2025 2:00,23,100,3.6,25
4/11/2025,4/11/2025 3:00,23.5,96,5.4,25
4/11/2025,4/11/2025 4:00,23,100,3.6,2
4/11/2025,4/11/2025 5:00,24,94,5.4,3
4/11/2025,4/11/2025 6:00,23.5,98,7.6,3
4/11/2025,4/11/2025 7:00,24,94,7.6,3
4/11/2025,4/11/2025 8:00,25,94,5.4,3
4/11/2025,4/11/2025 9:00,27.4,87,7.6,3
4/11/2025,4/11/2025 10:00,30,79,16.6,3
4/11/2025,4/11/2025 11:00,31,75,16.6,3
4/11/2025,4/11/2025 12:00,32.5,69,16.6,3
4/11/2025,4/11/2025 13:00,32,71,22.3,3
4/11/2025,4/11/2025 14:00,32,71,11.2,3
4/11/2025,4/11/2025 15:00,32,72,16.6,3
4/11/2025,4/11/2025 16:00,28,84,9.4,3
4/11/2025,4/11/2025 17:00,28,74,14.8,3
4/11/2025,4/11/2025 18:00,28.4,79,13,3
4/11/2025,4/11/2025 19:00,28,84,11.2,3
4/11/2025,4/11/2025 20:00,28,84,7.6,25
4/11/2025,4/11/2025 21:00,28.2,87,7.6,25
4/11/2025,4/11/2025 22:00,28,89,5.4,3
4/11/2025,4/11/2025 23:00,28,89,11.2,3
4/12/2025,4/12/2025 0:00,27.8,92,22.3,3
4/12/2025,4/12/2025 1:00,28,89,9.4,3
4/12/2025,4/12/2025 2:00,27,94,9.4,3
4/12/2025,4/12/2025 3:00,26.4,92,7.6,3
4/12/2025,4/12/2025 4:00,26,94,5.4,3
4/12/2025,4/12/2025 5:00,25,94,3.6,3
4/12/2025,4/12/2025 6:00,24.4,93,11.2,5
4/12/2025,4/12/2025 7:00,24,94,9.4,3
4/12/2025,4/12/2025 8:00,27,84,7.6,3
4/12/2025,4/12/2025 9:00,29,78,5.4,3
4/12/2025,4/12/2025 10:00,30,79,11.2,3
4/12/2025,4/12/2025 11:00,31,71,16.6,3
4/12/2025,4/12/2025 12:00,31.8,65,16.6,3
4/12/2025,4/12/2025 13:00,33,59,5.4,3
4/12/2025,4/12/2025 14:00,33,59,7.6,3
4/12/2025,4/12/2025 15:00,33.4,61,9.4,3
4/12/2025,4/12/2025 16:00,33,63,18.4,3
4/12/2025,4/12/2025 17:00,32,67,14.8,3
4/12/2025,4/12/2025 18:00,30,75,7.6,3
4/12/2025,4/12/2025 19:00,29,79,11.2,3
4/12/2025,4/12/2025 20:00,29,79,7.6,3
4/12/2025,4/12/2025 21:00,28.4,85,7.6,3
4/12/2025,4/12/2025 22:00,28,89,5.4,2
4/12/2025,4/12/2025 23:00,28,89,5.4,2
4/13/2025,4/13/2025 0:00,27.8,90,5.4,2
4/13/2025,4/13/2025 1:00,28,89,3.6,3
4/13/2025,4/13/2025 2:00,27,94,5.4,3
4/13/2025,4/13/2025 3:00,27.4,92,7.6,3
4/13/2025,4/13/2025 4:00,27,94,3.6,2
4/13/2025,4/13/2025 5:00,27,94,3.6,2
4/13/2025,4/13/2025 6:00,26.8,94,0,2
4/13/2025,4/13/2025 7:00,27.8,94,5.4,3
4/13/2025,4/13/2025 8:00,29,89,7.6,3
4/13/2025,4/13/2025 9:00,31.2,73,11.2,3
4/13/2025,4/13/2025 10:00,32,67,14.8,3
4/13/2025,4/13/2025 11:00,32,71,16.6,3
4/13/2025,4/13/2025 12:00,33,66,13,3
4/13/2025,4/13/2025 13:00,33,67,11.2,3
4/13/2025,4/13/2025 14:00,34,63,16.6,3
4/13/2025,4/13/2025 15:00,32.8,66,14.8,3
4/13/2025,4/13/2025 16:00,32,71,13,3
4/13/2025,4/13/2025 17:00,31,71,11.2,3
4/13/2025,4/13/2025 18:00,29.9,77,16.6,3
4/13/2025,4/13/2025 19:00,30,75,11.2,3
4/13/2025,4/13/2025 20:00,29,79,13,3
4/13/2025,4/13/2025 21:00,29,84,9.4,3
4/13/2025,4/13/2025 22:00,28,89,7.6,3
4/13/2025,4/13/2025 23:00,29,84,9.4,3
4/14/2025,4/14/2025 0:00,28.6,84,9.4,3
4/14/2025,4/14/2025 1:00,28,89,9.4,3
4/14/2025,4/14/2025 2:00,28,89,5.4,3
4/14/2025,4/14/2025 3:00,27.8,91,5.4,3
4/14/2025,4/14/2025 4:00,27,94,5.4,3
4/14/2025,4/14/2025 5:00,27,94,3.6,3
4/14/2025,4/14/2025 6:00,27.5,91,0,3
4/14/2025,4/14/2025 7:00,28,89,3.6,3
4/14/2025,4/14/2025 8:00,30,84,13,3
4/14/2025,4/14/2025 9:00,30.5,79,9.4,3
4/14/2025,4/14/2025 10:00,32,71,16.6,3
4/14/2025,4/14/2025 11:00,32,71,16.6,3
4/14/2025,4/14/2025 12:00,33.5,66,20.5,3
4/14/2025,4/14/2025 13:00,33,67,20.5,3
4/14/2025,4/14/2025 14:00,33,65,18.5,3
4/14/2025,4/14/2025 15:00,27.1,85,13,3
4/14/2025,4/14/2025 16:00,27.1,86,13,25
4/14/2025,4/14/2025 17:00,27,94,5.4,25
4/14/2025,4/14/2025 18:00,28.5,90,5.4,25
4/14/2025,4/14/2025 19:00,28,89,5.4,25
4/14/2025,4/14/2025 20:00,28,94,5.4,25
4/14/2025,4/14/2025 21:00,28.3,86,5.4,25
4/14/2025,4/14/2025 22:00,28,84,14.8,25
4/14/2025,4/14/2025 23:00,28,84,5.4,3
4/15/2025,4/15/2025 0:00,27.4,87,5.4,3
4/15/2025,4/15/2025 1:00,27,89,3.6,3
4/15/2025,4/15/2025 2:00,26,94,3.6,3
4/15/2025,4/15/2025 3:00,25.7,94,0,3
4/15/2025,4/15/2025 4:00,26,94,3.6,3
4/15/2025,4/15/2025 5:00,25,100,3.6,3
4/15/2025,4/15/2025 6:00,25.7,97,0,3
4/15/2025,4/15/2025 7:00,27,94,5.4,3
4/15/2025,4/15/2025 8:00,29,89,13,3
4/15/2025,4/15/2025 9:00,30.4,84,14.8,3
4/15/2025,4/15/2025 10:00,31,79,16.6,3
4/15/2025,4/15/2025 11:00,32,75,13,3
4/15/2025,4/15/2025 12:00,33.5,65,20.5,3
4/15/2025,4/15/2025 13:00,34,63,16.6,3
4/15/2025,4/15/2025 14:00,33,63,20.5,3
4/15/2025,4/15/2025 15:00,33,64,20.5,3
4/15/2025,4/15/2025 16:00,32,67,22.3,3
4/15/2025,4/15/2025 17:00,31,75,20.5,3
4/15/2025,4/15/2025 18:00,30.1,79,16.6,3
4/15/2025,4/15/2025 19:00,29,84,13,3
4/15/2025,4/15/2025 20:00,29,84,11.2,3
4/15/2025,4/15/2025 21:00,29.1,84,16.6,3
4/15/2025,4/15/2025 22:00,29,84,13,3
4/15/2025,4/15/2025 23:00,29,84,14.8,3
4/16/2025,4/16/2025 0:00,28.5,86,7.6,3
4/16/2025,4/16/2025 1:00,28,89,7.6,3
4/16/2025,4/16/2025 2:00,28,89,11.2,3
4/16/2025,4/16/2025 3:00,27.8,89,5.4,3
4/16/2025,4/16/2025 4:00,28,89,5.4,3
4/16/2025,4/16/2025 5:00,27,94,7.6,3
4/16/2025,4/16/2025 6:00,27.4,93,5.4,3
4/16/2025,4/16/2025 7:00,28,94,7.6,25
4/16/2025,4/16/2025 8:00,29,89,14.8,18
4/16/2025,4/16/2025 9:00,30.5,80,11.2,18
4/16/2025,4/16/2025 10:00,31,75,16.6,18
4/16/2025,4/16/2025 11:00,32,71,16.6,3
4/16/2025,4/16/2025 12:00,33.4,65,11.2,3
4/16/2025,4/16/2025 13:00,34,63,18.4,3
4/16/2025,4/16/2025 14:00,34,63,22.3,3
4/16/2025,4/16/2025 15:00,33.2,63,22.3,3
4/16/2025,4/16/2025 16:00,32,71,18.4,3
4/16/2025,4/16/2025 17:00,31,75,24.1,3
4/16/2025,4/16/2025 18:00,30,78,22.3,3
4/16/2025,4/16/2025 19:00,29,79,20.5,3
4/16/2025,4/16/2025 20:00,29,79,18.4,3
4/16/2025,4/16/2025 21:00,28.8,81,16.6,3
4/16/2025,4/16/2025 22:00,28,84,14.8,3
4/16/2025,4/16/2025 23:00,28,84,14.8,3
4/17/2025,4/17/2025 0:00,28.4,82,16.6,3
4/17/2025,4/17/2025 1:00,28,84,9.4,3
4/17/2025,4/17/2025 2:00,28,84,7.6,3
4/17/2025,4/17/2025 3:00,27.6,86,7.6,3
4/17/2025,4/17/2025 4:00,27,89,7.6,3
4/17/2025,4/17/2025 5:00,27,94,20.5,3
4/17/2025,4/17/2025 6:00,26.8,94,11.2,3
4/17/2025,4/17/2025 7:00,27,89,7.6,3
4/17/2025,4/17/2025 8:00,27,94,5.4,3
4/17/2025,4/17/2025 9:00,30,83,11.2,3
4/17/2025,4/17/2025 10:00,31,75,11.2,3
4/17/2025,4/17/2025 11:00,33,67,13,3
4/17/2025,4/17/2025 12:00,32.4,72,16.6,3
4/17/2025,4/17/2025 13:00,32,71,16.6,3
4/17/2025,4/17/2025 14:00,31,75,9.4,3
4/17/2025,4/17/2025 15:00,31,75,16.6,3
4/17/2025,4/17/2025 16:00,31,75,11.2,3
4/17/2025,4/17/2025 17:00,30,79,13,3
4/17/2025,4/17/2025 18:00,29.6,81,11.2,3
4/17/2025,4/17/2025 19:00,29,84,7.6,3
4/17/2025,4/17/2025 20:00,29,84,7.6,3
4/17/2025,4/17/2025 21:00,29.2,84,7.6,3
4/17/2025,4/17/2025 22:00,29,84,5.4,3
4/17/2025,4/17/2025 23:00,29,84,5.4,3
4/18/2025,4/18/2025 0:00,28.5,87,5.4,3
4/18/2025,4/18/2025 1:00,28,89,5.4,3
4/18/2025,4/18/2025 2:00,28,89,3.6,3
4/18/2025,4/18/2025 3:00,28,88,0,3
4/18/2025,4/18/2025 4:00,28,89,3.6,3
4/18/2025,4/18/2025 5:00,27,94,3.6,3
4/18/2025,4/18/2025 6:00,26.5,96,5.4,3
4/18/2025,4/18/2025 7:00,27,100,5.4,3
4/18/2025,4/18/2025 8:00,29,89,9.4,3
4/18/2025,4/18/2025 9:00,30.5,78,9.4,3
4/18/2025,4/18/2025 10:00,32,71,7.6,3
4/18/2025,4/18/2025 11:00,33,67,9.4,3
4/18/2025,4/18/2025 12:00,34,66,14.8,3
4/18/2025,4/18/2025 13:00,34,63,16.6,3
4/18/2025,4/18/2025 14:00,34,63,11.2,3
4/18/2025,4/18/2025 15:00,33.4,65,11.2,3
4/18/2025,4/18/2025 16:00,32,71,31.7,3
4/18/2025,4/18/2025 17:00,31,71,16.6,3
4/18/2025,4/18/2025 18:00,29.6,76,14.8,3
4/18/2025,4/18/2025 19:00,29,79,7.6,3
4/18/2025,4/18/2025 20:00,29,79,11.2,2
4/18/2025,4/18/2025 21:00,28.7,84,13,2
4/18/2025,4/18/2025 22:00,25,89,7.6,2
4/18/2025,4/18/2025 23:00,28,88,11.1,2
4/19/2025,4/19/2025 0:00,25,88,11.2,2
4/19/2025,4/19/2025 1:00,25,89,9.4,2
4/19/2025,4/19/2025 2:00,25,89,5.4,2
4/19/2025,4/19/2025 3:00,24.7,93,0,2
4/19/2025,4/19/2025 4:00,26.7,94,5.5,2
4/19/2025,4/19/2025 5:00,24,100,5.4,3
4/19/2025,4/19/2025 6:00,24.8,93,5.4,3
4/19/2025,4/19/2025 7:00,26,94,5.4,3
4/19/2025,4/19/2025 8:00,29,79,5.4,3
4/19/2025,4/19/2025 9:00,31,75,18.4,3
4/19/2025,4/19/2025 10:00,31,71,9.4,3
4/19/2025,4/19/2025 11:00,33,63,14.8,3
4/19/2025,4/19/2025 12:00,33.3,64,22.3,3
4/19/2025,4/19/2025 13:00,34,63,14.8,3
4/19/2025,4/19/2025 14:00,33,67,16.6,3
4/19/2025,4/19/2025 15:00,33.2,65,14.8,3
4/19/2025,4/19/2025 16:00,32,67,20.5,3
4/19/2025,4/19/2025 17:00,31,71,14.8,3
4/19/2025,4/19/2025 18:00,30,77,13,3
4/19/2025,4/19/2025 19:00,29,84,7.6,3
4/19/2025,4/19/2025 20:00,29,84,7.6,3
4/19/2025,4/19/2025 21:00,28.6,86,5.4,3
4/19/2025,4/19/2025 22:00,26,89,5.4,2
4/19/2025,4/19/2025 23:00,26,84,5.4,3
4/20/2025,4/20/2025 0:00,26,94,3.6,3
4/20/2025,4/20/2025 1:00,26,94,3.6,3
4/20/2025,4/20/2025 2:00,26,94,3.6,3
4/20/2025,4/20/2025 3:00,26.1,94,0,3
4/20/2025,4/20/2025 4:00,26,94,3.6,3
4/20/2025,4/20/2025 5:00,26,94,3.6,3
4/20/2025,4/20/2025 6:00,25.5,95,5.4,3
4/20/2025,4/20/2025 7:00,27.9,86,5.5,3
4/20/2025,4/20/2025 8:00,29,89,11.2,3
4/20/2025,4/20/2025 9:00,30.4,80,14.8,3
4/20/2025,4/20/2025 10:00,31,75,20.5,3
4/20/2025,4/20/2025 11:00,32.1,68,14.8,3
4/20/2025,4/20/2025 12:00,32,70,16.6,3
4/20/2025,4/20/2025 13:00,32,71,22.3,3
4/20/2025,4/20/2025 14:00,33,64,18.5,3
4/20/2025,4/20/2025 15:00,33,67,24.1,3
4/20/2025,4/20/2025 16:00,32,71,22.3,3
4/20/2025,4/20/2025 17:00,32,71,24.1,3
4/20/2025,4/20/2025 18:00,30,78,14.8,3
4/20/2025,4/20/2025 19:00,30,79,7.6,3
4/20/2025,4/20/2025 20:00,29,89,5.4,3
4/20/2025,4/20/2025 21:00,28.4,90,5.4,25
4/20/2025,4/20/2025 22:00,27.8,87,11.1,2
4/20/2025,4/20/2025 23:00,27.6,88,9.3,2
4/21/2025,4/21/2025 0:00,27.4,89,9.3,2
4/21/2025,4/21/2025 1:00,27.3,89,7.4,2
4/21/2025,4/21/2025 2:00,27.1,90,5.5,2
4/21/2025,4/21/2025 3:00,27,91,5.5,2
4/21/2025,4/21/2025 4:00,26.8,92,3.7,3
4/21/2025,4/21/2025 5:00,26.6,93,3.7,3
4/21/2025,4/21/2025 6:00,26.4,93,3.7,3
4/21/2025,4/21/2025 7:00,27.8,86,5.5,3
4/21/2025,4/21/2025 8:00,29.1,81,7.4,3
4/21/2025,4/21/2025 9:00,30.5,75,9.3,3
4/21/2025,4/21/2025 10:00,31.3,71,11.1,3
4/21/2025,4/21/2025 11:00,32.2,68,14.8,3
4/21/2025,4/21/2025 12:00,33,64,16.7,3
4/21/2025,4/21/2025 13:00,33.1,65,18.5,3
4/21/2025,4/21/2025 14:00,33.1,65,18.5,3
4/21/2025,4/21/2025 15:00,33.1,65,20.4,3
4/21/2025,4/21/2025 16:00,32.1,68,18.5,3
4/21/2025,4/21/2025 17:00,31.1,72,18.5,3
4/21/2025,4/21/2025 18:00,30.1,76,16.7,3
4/21/2025,4/21/2025 19:00,29.7,78,16.7,3
4/21/2025,4/21/2025 20:00,29.2,81,14.8,3
4/21/2025,4/21/2025 21:00,28.7,84,14.8,25
4/21/2025,4/21/2025 22:00,28.4,85,13,2
4/21/2025,4/21/2025 23:00,28,87,11.1,2
4/22/2025,4/22/2025 0:00,27.6,89,9.3,2
4/22/2025,4/22/2025 1:00,27.5,89,7.4,2
4/22/2025,4/22/2025 2:00,27.3,90,5.5,2
4/22/2025,4/22/2025 3:00,28,89,4,3
4/22/2025,4/22/2025 4:00,27,94,6,3
4/22/2025,4/22/2025 5:00,27,94,6,3
4/22/2025,4/22/2025 6:00,27,94,6,3
4/22/2025,4/22/2025 7:00,28,94,4,3
4/22/2025,4/22/2025 8:00,30,79,6,3
4/22/2025,4/22/2025 9:00,31,75,17,3
4/22/2025,4/22/2025 10:00,32,71,19,3
4/22/2025,4/22/2025 11:00,32.3,69,18.5,3
4/22/2025,4/22/2025 12:00,34,60,17,3
4/22/2025,4/22/2025 13:00,32.9,66,18.5,3
4/22/2025,4/22/2025 14:00,32.9,65,18.5,3
4/22/2025,4/22/2025 15:00,32.8,64,18.5,3
4/22/2025,4/22/2025 16:00,33,63,19,3
4/22/2025,4/22/2025 17:00,32,71,26,3
4/22/2025,4/22/2025 18:00,30,76,13,3
4/22/2025,4/22/2025 19:00,30,79,17,3
4/22/2025,4/22/2025 20:00,30,79,15,3
4/22/2025,4/22/2025 21:00,28.5,84,11.1,3
4/22/2025,4/22/2025 22:00,29.1,81,11.1,25
4/22/2025,4/22/2025 23:00,23,94,19,25
4/23/2025,4/23/2025 0:00,28.1,85,5.5,25
4/23/2025,4/23/2025 1:00,27.8,86,7.4,25
4/23/2025,4/23/2025 2:00,23,94,7,25
4/23/2025,4/23/2025 3:00,23,94,7,25
4/23/2025,4/23/2025 4:00,23,94,6,25
4/23/2025,4/23/2025 5:00,23,94,6,25
4/23/2025,4/23/2025 6:00,23,100,6,25
4/23/2025,4/23/2025 7:00,25,89,6,18
4/23/2025,4/23/2025 8:00,25,89,4,3
4/23/2025,4/23/2025 9:00,25,89,7,3
4/23/2025,4/23/2025 10:00,26,89,7,3
4/23/2025,4/23/2025 11:00,28,84,6,3
4/23/2025,4/23/2025 12:00,29,79,17,3
4/23/2025,4/23/2025 13:00,30,75,15,3
4/23/2025,4/23/2025 14:00,32,71,13,3
4/23/2025,4/23/2025 15:00,33,67,11,3
4/23/2025,4/23/2025 16:00,32,71,15,3
4/23/2025,4/23/2025 17:00,32,71,11,3
4/23/2025,4/23/2025 18:00,29.3,79,13,3
4/23/2025,4/23/2025 19:00,29,81,13,3
4/23/2025,4/23/2025 20:00,28.6,83,11.1,3
4/23/2025,4/23/2025 21:00,28.2,86,9.3,3
4/23/2025,4/23/2025 22:00,27.8,87,7.4,3
4/23/2025,4/23/2025 23:00,27.5,88,5.5,3
4/24/2025,4/24/2025 0:00,27.3,89,3.7,3
4/24/2025,4/24/2025 1:00,27.1,90,3.7,3
4/24/2025,4/24/2025 2:00,26.8,91,1.8,3
4/24/2025,4/24/2025 3:00,27,84,0,3
4/24/2025,4/24/2025 4:00,26.3,93,1.8,3
4/24/2025,4/24/2025 5:00,26,94,3.7,3
4/24/2025,4/24/2025 6:00,25.7,95,3.7,3
4/24/2025,4/24/2025 7:00,27,89,5.5,3
4/24/2025,4/24/2025 8:00,28.3,84,7.4,3
4/24/2025,4/24/2025 9:00,29.6,79,7.4,3
4/24/2025,4/24/2025 10:00,31,72,9.3,3
4/24/2025,4/24/2025 11:00,31.8,68,11.1,3
4/24/2025,4/24/2025 12:00,32.7,64,14.8,3
4/24/2025,4/24/2025 13:00,32.9,63,13,3
4/24/2025,4/24/2025 14:00,33,63,13,3
4/24/2025,4/24/2025 15:00,33.2,62,13,3
4/24/2025,4/24/2025 16:00,31.9,67,14.8,3
